symbol,action,add_shares,price_run,rationale,prev_shares,target_shares,mu_mean_q,mu_sd_q,run_name,run_ts,target_value_usd,target_weight
ERIE,Keep,0,315.99,"PE_ttm 26.8 vs med 16.5; ROA 0.2% vs med 0.0%; ROE 0.3% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bearish; 3M momentum: -9.22%; RSI14: 35.6; MACD hist: -1.414; mean=0.25, 30d imbalance=0.00 (pos=0, neg=0); implied=-64.18%, rating balance=0.00 (SB=0,B=0,H=0,S=0,SS=0); regime=Mixed, beta_1y=0.50 -> score=0.20",0,0,-0.22636153351877786,0.046368837549736086,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
EVH,Keep,0,8.95,"ROA -0.0% vs med 0.0%; ROE -0.1% vs med 0.1%; Revenue TTM positive; Trend: bearish; 3M momentum: -19.11%; RSI14: 33.7; MACD hist: -0.087; mean=0.21, 30d imbalance=0.00 (pos=0, neg=0); implied=79.98%, rating balance=0.93 (SB=4,B=9,H=1,S=0,SS=0); regime=Mixed, beta_1y=0.60 -> score=0.16",0,0,0.1582547273794066,0.15,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
FANG,Keep,0,148.25,"PE_ttm 9.8 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bearish; 3M momentum: -0.37%; RSI14: 32.1; MACD hist: -0.023; mean=0.23, 30d imbalance=0.00 (pos=0, neg=0); implied=30.20%, rating balance=0.90 (SB=8,B=19,H=3,S=0,SS=0); regime=Mixed, beta_1y=1.14 -> score=-0.05",0,0,0.06820535858592769,0.1216503842276263,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
FINV,Keep,0,7.55,"PE_ttm 3.0 vs med 16.5; ROA 0.2% vs med 0.0%; ROE 0.2% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: -21.73%; RSI14: 37.6; MACD hist: 0.019; mean=0.19, 30d imbalance=0.00 (pos=0, neg=0); implied=48.76%, rating balance=1.00 (SB=0,B=8,H=0,S=0,SS=0); regime=Mixed, beta_1y=0.48 -> score=0.21",0,0,0.10439026591634404,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
FLOC,New,62,16.01,"PE_ttm 28.0 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.0% vs med 0.1%; Revenue TTM positive; Insufficient technical history (<220 days); mean=0.15, 30d imbalance=0.00 (pos=0, neg=0); implied=120.77%, rating balance=1.00 (SB=3,B=5,H=0,S=0,SS=0); No beta data",0,62,0.21894855648878608,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,992.6200000000001,0.013581288792638726
FSLR,Keep,0,220.02,"PE_ttm 18.8 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.2% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 44.99%; RSI14: 81.3; MACD hist: 0.746; mean=0.21, 30d imbalance=0.00 (pos=0, neg=0); implied=1.06%, rating balance=0.82 (SB=8,B=21,H=4,S=1,SS=0); regime=Mixed, beta_1y=0.90 -> score=0.04",0,0,0.00264686312843021,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
GDEV,Keep,0,26.0,"PE_ttm 13.5 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.0% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: 96.69%; RSI14: 86.3; MACD hist: 1.288; mean=0.23, 30d imbalance=0.00 (pos=0, neg=0); implied=122.15%, rating balance=0.50 (SB=0,B=1,H=1,S=0,SS=0); regime=Mixed, beta_1y=0.33 -> score=0.27",0,0,0.2208502858144732,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
GDYN,Keep,0,7.99,"PE_ttm 18.9 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.0% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bearish; 3M momentum: -31.39%; RSI14: 52.0; MACD hist: 0.082; mean=0.20, 30d imbalance=0.00 (pos=0, neg=0); implied=62.76%, rating balance=1.00 (SB=2,B=3,H=0,S=0,SS=0); regime=Mixed, beta_1y=1.30 -> score=-0.12",0,0,0.1295052899582403,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
GOOGL,Keep,0,246.54,"PE_ttm 26.9 vs med 16.5; ROA 0.2% vs med 0.0%; ROE 0.3% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 51.42%; RSI14: 89.2; MACD hist: 0.989; Empty news feed; implied=-6.22%, rating balance=0.83 (SB=13,B=41,H=11,S=0,SS=0); regime=Mixed, beta_1y=1.01 -> score=-0.00",0,0,-0.015929190513870983,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
HLF,Keep,0,8.87,"PE_ttm 4.3 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.0% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 8.58%; RSI14: 33.5; MACD hist: -0.066; mean=0.22, 30d imbalance=0.00 (pos=0, neg=0); implied=2.41%, rating balance=0.00 (SB=0,B=1,H=2,S=0,SS=1); regime=Mixed, beta_1y=0.73 -> score=0.11",0,0,0.005983405381485785,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
HQY,Keep,0,96.53,"PE_ttm 27.3 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bearish; 3M momentum: -7.88%; RSI14: 62.1; MACD hist: 0.512; mean=0.32, 30d imbalance=0.00 (pos=0, neg=0); implied=27.50%, rating balance=0.93 (SB=4,B=9,H=1,S=0,SS=0); regime=Mixed, beta_1y=0.98 -> score=0.01",0,0,0.06261512529268276,0.14521688580888192,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
HRTG,Keep,0,24.86,"PE_ttm 7.8 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.3% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 19.45%; RSI14: 65.3; MACD hist: 0.375; mean=0.31, 30d imbalance=0.00 (pos=0, neg=0); implied=16.02%, rating balance=0.67 (SB=1,B=1,H=1,S=0,SS=0); regime=Mixed, beta_1y=0.48 -> score=0.21",0,0,0.03785141068001252,0.15,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
HTO,New,20,48.41,"PE_ttm 15.5 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bearish; 3M momentum: -8.30%; RSI14: 46.3; MACD hist: -0.110; mean=0.23, 30d imbalance=0.00 (pos=0, neg=0); implied=25.75%, rating balance=0.75 (SB=0,B=3,H=1,S=0,SS=0); regime=Mixed, beta_1y=0.05 -> score=0.38",0,20,0.0589480137585463,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,968.1999999999999,0.013247167908195294
IDYA,Increase,37,26.83,"ROA -0.2% vs med 0.0%; ROE -0.4% vs med 0.1%; Revenue TTM positive; Trend: bullish; 3M momentum: 19.01%; RSI14: 52.1; MACD hist: 0.037; mean=0.16, 30d imbalance=0.00 (pos=0, neg=0); implied=81.56%, rating balance=0.88 (SB=2,B=12,H=2,S=0,SS=0); regime=Mixed, beta_1y=1.04 -> score=-0.02",41,78,0.16079153241967248,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,2092.74,0.02863342095455135
IMCR,New,29,34.02,"ROA -0.0% vs med 0.0%; ROE -0.1% vs med 0.1%; Revenue TTM positive; Trend: bullish; 3M momentum: 3.87%; RSI14: 54.7; MACD hist: -0.303; mean=0.13, 30d imbalance=0.00 (pos=0, neg=0); implied=87.07%, rating balance=0.71 (SB=4,B=9,H=3,S=1,SS=0); regime=Mixed, beta_1y=0.71 -> score=0.12",0,29,0.1694985394342563,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,986.58,0.013498647918681382
IMVT,New,61,16.23,"ROA -0.5% vs med 0.0%; ROE -0.8% vs med 0.1%; Trend: bearish; 3M momentum: -2.56%; RSI14: 53.2; MACD hist: -0.070; mean=0.15, 30d imbalance=0.00 (pos=0, neg=0); implied=157.92%, rating balance=0.75 (SB=3,B=9,H=4,S=0,SS=0); regime=Mixed, beta_1y=1.13 -> score=-0.05",0,61,0.25,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,990.03,0.013545851729137148
IMXI,Keep,0,14.21,"PE_ttm 7.1 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.4% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: 40.43%; RSI14: 45.1; MACD hist: -0.159; mean=0.23, 30d imbalance=0.00 (pos=0, neg=0); implied=10.73%, rating balance=0.00 (SB=0,B=0,H=7,S=0,SS=0); regime=Mixed, beta_1y=0.69 -> score=0.12",0,0,0.025800801096057313,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
INSW,Keep,0,47.22,"PE_ttm 11.0 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 26.14%; RSI14: 60.0; MACD hist: -0.096; mean=0.20, 30d imbalance=0.00 (pos=0, neg=0); implied=15.47%, rating balance=1.00 (SB=1,B=5,H=0,S=0,SS=0); regime=Mixed, beta_1y=0.60 -> score=0.16",22,22,0.036605779575216824,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,1038.84,0.014213683030107001
ITGR,Keep,0,101.5,"PE_ttm 18.1 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bearish; 3M momentum: -13.92%; RSI14: 40.9; MACD hist: 0.066; mean=0.29, 30d imbalance=0.00 (pos=0, neg=0); implied=35.91%, rating balance=0.90 (SB=2,B=7,H=1,S=0,SS=0); regime=Mixed, beta_1y=0.85 -> score=0.06",0,0,0.07971599380702399,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
KOP,Keep,0,28.41,"PE_ttm 6.7 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.0% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: -10.56%; RSI14: 55.4; MACD hist: 0.175; mean=0.17, 30d imbalance=0.00 (pos=0, neg=0); implied=81.72%, rating balance=1.00 (SB=1,B=1,H=0,S=0,SS=0); regime=Mixed, beta_1y=1.07 -> score=-0.03",0,0,0.16105539386686463,0.14580210595122028,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
KRO,Keep,0,5.73,"PE_ttm 60.0 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: -4.13%; RSI14: 45.5; MACD hist: -0.032; mean=0.08, 30d imbalance=0.00 (pos=0, neg=0); implied=32.67%, rating balance=0.00 (SB=0,B=1,H=0,S=0,SS=1); regime=Mixed, beta_1y=1.19 -> score=-0.07",0,0,0.07323090127046439,0.05306444931039459,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
LFST,Keep,0,5.42,"PE_ttm 60.0 vs med 16.5; ROA 0.0% vs med 0.0%; ROE -0.0% vs med 0.1%; Revenue TTM positive; Trend: neutral; 3M momentum: 5.91%; RSI14: 43.5; MACD hist: -0.041; mean=0.22, 30d imbalance=0.00 (pos=0, neg=0); implied=56.69%, rating balance=0.88 (SB=1,B=6,H=1,S=0,SS=0); regime=Mixed, beta_1y=0.80 -> score=0.08",0,0,0.1188228429007272,0.14964379272889916,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
LKQ,New,33,30.3,"PE_ttm 9.1 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bearish; 3M momentum: -19.47%; RSI14: 32.3; MACD hist: -0.138; mean=0.20, 30d imbalance=0.00 (pos=0, neg=0); implied=43.21%, rating balance=0.86 (SB=3,B=3,H=1,S=0,SS=0); regime=Mixed, beta_1y=0.54 -> score=0.19",0,33,0.09393156906991451,0.027346753395387266,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,999.9,0.013680895673832343
LNTH,Keep,0,50.61,"PE_ttm 7.8 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.2% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bearish; 3M momentum: -38.10%; RSI14: 34.6; MACD hist: 0.130; mean=0.13, 30d imbalance=0.00 (pos=0, neg=0); implied=72.90%, rating balance=0.85 (SB=2,B=9,H=2,S=0,SS=0); regime=Mixed, beta_1y=0.35 -> score=0.26",0,0,0.14669656147401744,0.12126335997484715,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
LVO,Keep,0,4.82,"ROA -0.1% vs med 0.0%; ROE -67.9% vs med 0.1%; Revenue TTM positive; Trend: bearish; 3M momentum: -31.44%; RSI14: 50.2; MACD hist: 0.007; mean=0.20, 30d imbalance=0.00 (pos=0, neg=0); implied=246.26%, rating balance=1.00 (SB=0,B=3,H=0,S=0,SS=0); regime=Mixed, beta_1y=1.27 -> score=-0.11",0,0,0.25,0.15,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
LW,Keep,0,55.22,"PE_ttm 16.5 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.2% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: 2.94%; RSI14: 45.5; MACD hist: -0.241; mean=0.13, 30d imbalance=0.00 (pos=0, neg=0); implied=15.26%, rating balance=0.45 (SB=3,B=2,H=6,S=0,SS=0); regime=Mixed, beta_1y=0.51 -> score=0.19",0,0,0.03614507985594084,0.05073667338392824,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
MA,New,1,565.13,"PE_ttm 37.5 vs med 16.5; ROA 0.2% vs med 0.0%; ROE 1.8% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 4.84%; RSI14: 45.1; MACD hist: -1.106; mean=0.33, 30d imbalance=0.00 (pos=0, neg=0); implied=10.54%, rating balance=0.69 (SB=5,B=21,H=9,S=0,SS=1); regime=Mixed, beta_1y=0.77 -> score=0.09",0,1,0.02535823206598664,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,565.13,0.0077322577979326654
MANH,Keep,0,211.56,"PE_ttm 43.0 vs med 16.5; ROA 0.2% vs med 0.0%; ROE 0.9% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 10.87%; RSI14: 56.6; MACD hist: 0.029; mean=0.19, 30d imbalance=0.00 (pos=0, neg=0); implied=5.60%, rating balance=0.40 (SB=1,B=4,H=4,S=1,SS=0); regime=Mixed, beta_1y=1.39 -> score=-0.15",0,0,0.013721031945187923,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
MATV,Keep,0,11.41,"PE_ttm 27.1 vs med 16.5; ROA 0.0% vs med 0.0%; ROE -0.7% vs med 0.1%; Revenue TTM positive; Trend: bullish; 3M momentum: 87.83%; RSI14: 44.9; MACD hist: -0.172; mean=0.22, 30d imbalance=0.00 (pos=0, neg=0); implied=27.15%, rating balance=1.00 (SB=0,B=1,H=0,S=0,SS=0); regime=Mixed, beta_1y=1.61 -> score=-0.24",0,0,0.06189603240956765,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
MAX,Keep,0,12.04,"PE_ttm 8.4 vs med 16.5; ROA 0.2% vs med 0.0%; ROE 0.0% vs med 0.1%; Revenue TTM positive; Trend: bullish; 3M momentum: 16.85%; RSI14: 70.8; MACD hist: 0.030; mean=0.19, 30d imbalance=0.00 (pos=0, neg=0); implied=24.43%, rating balance=0.88 (SB=3,B=4,H=1,S=0,SS=0); regime=Mixed, beta_1y=1.00 -> score=0.00",180,180,0.05616100089900389,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,2167.2,0.029652202324561908
MD,Keep,0,16.3,"PE_ttm 9.6 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 22.85%; RSI14: 45.6; MACD hist: -0.172; mean=0.31, 30d imbalance=0.00 (pos=0, neg=0); implied=0.12%, rating balance=0.38 (SB=0,B=3,H=5,S=0,SS=0); regime=Mixed, beta_1y=0.83 -> score=0.07",0,0,0.0003017957186761677,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
MDB,Keep,0,318.41,"PE_ttm 60.0 vs med 16.5; ROA -0.0% vs med 0.0%; ROE -0.0% vs med 0.1%; Revenue TTM positive; Trend: bullish; 3M momentum: 54.64%; RSI14: 54.0; MACD hist: -3.031; mean=0.25, 30d imbalance=0.00 (pos=0, neg=0); implied=7.73%, rating balance=0.72 (SB=6,B=24,H=9,S=0,SS=1); regime=Mixed, beta_1y=1.65 -> score=-0.26",0,0,0.018786244824509746,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
MDLZ,Keep,0,63.36,"PE_ttm 20.5 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: -7.20%; RSI14: 64.6; MACD hist: 0.351; mean=0.24, 30d imbalance=0.00 (pos=0, neg=0); implied=17.06%, rating balance=0.73 (SB=6,B=13,H=7,S=0,SS=0); regime=Mixed, beta_1y=0.09 -> score=0.36",0,0,0.04015390024464516,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
MDXG,Keep,0,6.94,"PE_ttm 26.3 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.2% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: 20.64%; RSI14: 50.0; MACD hist: -0.005; mean=0.22, 30d imbalance=0.00 (pos=0, neg=0); implied=69.68%, rating balance=1.00 (SB=0,B=5,H=0,S=0,SS=0); regime=Mixed, beta_1y=0.54 -> score=0.19",0,0,0.14132080771405509,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
MSFT,Keep,0,511.46,"PE_ttm 37.3 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.3% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: 4.97%; RSI14: 58.0; MACD hist: 1.490; mean=0.23, 30d imbalance=0.00 (pos=0, neg=0); implied=19.70%, rating balance=0.98 (SB=12,B=43,H=1,S=0,SS=0); regime=Mixed, beta_1y=0.93 -> score=0.03",0,0,0.04597755436927908,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
MTDR,New,20,49.01,"PE_ttm 6.5 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.2% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bearish; 3M momentum: -5.48%; RSI14: 33.0; MACD hist: -0.294; mean=0.25, 30d imbalance=0.00 (pos=0, neg=0); implied=40.51%, rating balance=0.89 (SB=3,B=14,H=2,S=0,SS=0); regime=Mixed, beta_1y=1.38 -> score=-0.15",0,20,0.08875552110354934,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,980.1999999999999,0.013411355074997963
MU,Keep,0,157.27,"PE_ttm 31.6 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 28.70%; RSI14: 89.5; MACD hist: 2.875; mean=0.24, 30d imbalance=0.00 (pos=0, neg=0); implied=-1.07%, rating balance=0.79 (SB=6,B=26,H=6,S=0,SS=1); regime=Mixed, beta_1y=2.05 -> score=-0.42",13,13,-0.002683605551796475,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,2044.5100000000002,0.02797352536664363
NESR,Keep,0,10.53,"PE_ttm 10.8 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 74.07%; RSI14: 70.3; MACD hist: -0.049; mean=0.17, 30d imbalance=0.00 (pos=0, neg=0); implied=28.53%, rating balance=1.00 (SB=3,B=1,H=0,S=0,SS=0); regime=Mixed, beta_1y=1.22 -> score=-0.09",0,0,0.06475790216916977,0.15,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
NRDS,Keep,0,11.01,"PE_ttm 14.0 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: 2.07%; RSI14: 64.1; MACD hist: 0.081; mean=0.27, 30d imbalance=0.00 (pos=0, neg=0); implied=27.87%, rating balance=0.71 (SB=1,B=4,H=2,S=0,SS=0); regime=Mixed, beta_1y=1.22 -> score=-0.09",0,0,0.06338060981538951,0.1146796134107586,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
NVDA,Keep,0,178.19,"PE_ttm 50.1 vs med 16.5; ROA 0.5% vs med 0.0%; ROE 1.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: 24.14%; RSI14: 67.0; MACD hist: 0.565; mean=0.20, 30d imbalance=0.00 (pos=0, neg=0); implied=15.53%, rating balance=0.88 (SB=10,B=47,H=6,S=1,SS=0); regime=Mixed, beta_1y=1.86 -> score=-0.35",52,52,0.03674350186767805,0.15,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,9265.88,0.1267782154277924
NX,Keep,0,13.8,"PE_ttm 7.3 vs med 16.5; ROA 0.0% vs med 0.0%; ROE -0.4% vs med 0.1%; Revenue TTM positive; Trend: bearish; 3M momentum: -25.78%; RSI14: 17.7; MACD hist: -0.368; mean=0.20, 30d imbalance=0.00 (pos=0, neg=0); implied=100.57%, rating balance=1.00 (SB=0,B=2,H=0,S=0,SS=0); regime=Mixed, beta_1y=1.33 -> score=-0.13",0,0,0.19005806876005216,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
PACS,New,71,13.98,"PE_ttm 15.8 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.0% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bearish; 3M momentum: 5.61%; RSI14: 58.6; MACD hist: 0.331; Upcoming earnings window; neutralizing sentiment (mean=0.12, 30d imbalance=0.00); implied=159.51%, rating balance=1.00 (SB=1,B=3,H=0,S=0,SS=0); regime=Mixed, beta_1y=0.76 -> score=0.10",0,71,0.25,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,992.58,0.013580741502082716
PAR,Keep,0,39.88,"ROA -0.0% vs med 0.0%; ROE -0.1% vs med 0.1%; Revenue TTM positive; Trend: bearish; 3M momentum: -37.83%; RSI14: 8.0; MACD hist: -0.090; mean=0.24, 30d imbalance=0.00 (pos=0, neg=0); implied=81.08%, rating balance=0.80 (SB=1,B=7,H=2,S=0,SS=0); regime=Mixed, beta_1y=1.38 -> score=-0.15",0,0,0.16002849066551694,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
PEP,Keep,0,140.44,"PE_ttm 18.0 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.4% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 7.62%; RSI14: 26.4; MACD hist: -0.634; mean=0.25, 30d imbalance=0.00 (pos=0, neg=0); implied=8.91%, rating balance=0.17 (SB=2,B=4,H=15,S=2,SS=0); regime=Mixed, beta_1y=0.20 -> score=0.32",0,0,0.021557598804607725,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
PFE,New,42,23.76,"PE_ttm 7.1 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bearish; 3M momentum: -1.11%; RSI14: 35.5; MACD hist: -0.074; mean=0.17, 30d imbalance=0.00 (pos=0, neg=0); implied=20.22%, rating balance=0.29 (SB=1,B=7,H=15,S=1,SS=0); regime=Mixed, beta_1y=0.41 -> score=0.23",0,42,0.04710647429330983,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,997.9200000000001,0.013653804791309903
PFGC,Keep,0,104.3,"PE_ttm 23.3 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 19.14%; RSI14: 45.1; MACD hist: -0.225; mean=0.22, 30d imbalance=0.00 (pos=0, neg=0); implied=15.46%, rating balance=0.71 (SB=1,B=9,H=4,S=0,SS=0); regime=Mixed, beta_1y=0.83 -> score=0.07",0,0,0.03658655268842592,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
QUAD,Keep,0,6.55,"PE_ttm 6.8 vs med 16.5; ROA 0.1% vs med 0.0%; ROE -0.2% vs med 0.1%; Revenue TTM positive; Trend: bullish; 3M momentum: 19.86%; RSI14: 53.1; MACD hist: -0.019; mean=0.24, 30d imbalance=0.00 (pos=0, neg=0); implied=38.81%, rating balance=1.00 (SB=1,B=1,H=0,S=0,SS=0); regime=Mixed, beta_1y=1.07 -> score=-0.03",155,155,0.0854305390197796,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,1015.25,0.013890918424700756
RARE,Keep,0,29.08,"ROA -0.2% vs med 0.0%; ROE -1.8% vs med 0.1%; Revenue TTM positive; Trend: neutral; 3M momentum: -20.69%; RSI14: 34.2; MACD hist: -0.257; mean=0.16, 30d imbalance=0.00 (pos=0, neg=0); implied=194.84%, rating balance=0.95 (SB=6,B=14,H=1,S=0,SS=0); regime=Mixed, beta_1y=0.89 -> score=0.05",0,0,0.25,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
RCI,Keep,0,35.66,"PE_ttm 7.0 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 20.28%; RSI14: 41.7; MACD hist: -0.167; mean=0.24, 30d imbalance=0.00 (pos=0, neg=0); implied=9.53%, rating balance=0.71 (SB=5,B=8,H=3,S=1,SS=0); regime=Mixed, beta_1y=0.22 -> score=0.31",28,28,0.02301622686624305,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,998.4799999999999,0.013661466859094026
RCKT,Keep,0,3.26,"ROA -0.4% vs med 0.0%; ROE -0.7% vs med 0.1%; Trend: neutral; 3M momentum: 14.80%; RSI14: 47.5; MACD hist: -0.021; mean=0.03, 30d imbalance=0.00 (pos=0, neg=0); implied=147.17%, rating balance=0.47 (SB=0,B=9,H=7,S=1,SS=0); regime=Mixed, beta_1y=1.14 -> score=-0.06",0,0,0.25,0.15,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
